"REF_AREA","INDICATOR","SEX","TIME_PERIOD","OBS_VALUE","UNIT_MULTIPLIER","UNIT_MEASURE","OBS_STATUS","OBS_CONF","DATA_SOURCE","TIME_PERIOD_METHOD","COVERAGE_TIME","AGE","OBS_FOOTNOTE","SOURCE_LINK"
"UNICEF_SSA","MNCH_SAB","_T","2020","68.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_SSA","MNCH_SAB","_T","2021","70.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_SSA","MNCH_SAB","_T","2022","72","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_SUBSAHARANAFRICA","MNCH_SAB","_T","2018","63.7","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_SUBSAHARANAFRICA","MNCH_SAB","_T","2019","65.9","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_SUBSAHARANAFRICA","MNCH_SAB","_T","2020","67.9","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_SUBSAHARANAFRICA","MNCH_SAB","_T","2021","69.7","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_SUBSAHARANAFRICA","MNCH_SAB","_T","2022","71.4","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"SUR","MNCH_ANC4","_T","2018","67.5","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2018","EOF","2010-2018","Y15T49",NA,NA
"SUR","MNCH_SAB","_T","2018","98.4","0","PCNT","RP","F","Suriname Multiple Indicator Cluster Survey 2018; Survey Findings Report. Paramaribo: Ministry of Social Affairs and Public Housing; United Nations Children's Fund (UNICEF); 2019.","EOF","2000-2021","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Doctor, nurse, midwife, GZA (community health worker/gezondheidsassistent).)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"SUR","MNCH_SAB","_T","2021","100","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 21 September 2023).","EOF","2000-2021","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"THA","MNCH_ANC4","_T","2019","90","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019","EOF","2009-2022","Y15T49",NA,NA
"THA","MNCH_ANC4","_T","2022","88.3","0","PCNT","RP","F","Multiple Indicators Survey 2022","EOF","2009-2022","Y15T49",NA,NA
"THA","MNCH_SAB","_T","2019","99.1","0","PCNT","RP","F","Thailand Multiple Indicator Cluster Survey 2019; Survey Findings Report. Bangkok: National Statistical Office of Thailand; 2020.","EOF","2000-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Doctor, Nurse/midwife, Nurse's aide)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"THA","MNCH_SAB","_T","2022","99.6","0","PCNT","RP","F","National Statistical Office of Thailand. 2023. Thailand Multiple Indicator Cluster Survey 2022; Survey Findings Report.Bangkok; Thailand: National Statistical Office of Thailand.","EOF","2000-2022","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife ( )","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TLS","MNCH_ANC4","_T","2020","83.1","0","PCNT","RP","F","Food and Nutrition Survey 2020","EOF","2003-2020","Y15T49",NA,NA
"TON","MNCH_ANC4","_T","2019","88.5","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019","EOF","2012-2019","Y15T49",NA,NA
"TON","MNCH_SAB","_T","2019","98.3","0","PCNT","RP","F","Tonga Multiple Indicator Cluster Survey 2019; Survey Findings Report. Nuku'alofa: Tonga Statistics Department; 2020.","EOF","2000-2019","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Doctor, Nurse/midwife, Health officer, Community nurse)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TUN","MNCH_ANC4","_T","2018","84.1","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2018","EOF","2006-2018","Y15T49",NA,NA
"TUN","MNCH_SAB","_T","2018","99.5","0","PCNT","RP","F","Institut National de la Statistique; UNICEF. Enquête par grappes à indicateurs multiples (MICS) 2018; Rapport Final. Tunisie: Le Ministère du Développement de l'Investissement et de la Coopération Internationale (MDICI); 2019 (in French).","EOF","2000-2018","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TKM","MNCH_ANC4","_T","2019","97.6","0","PCNT","RP","F","Multiple Indicator Cluster Survey; 2019. Survey Report. Ashgabat; Turkmenistan; State Committee for Statistics of Turkmenistan and UNICEF.","EOF","2000-2019","Y15T49",NA,NA
"TKM","MNCH_SAB","_T","2019","100","0","PCNT","RP","F","2019 Turkmenistan Multiple Indicator Cluster Survey. Survey Findings Report. Ashgabat: State Committee for Statistics of Turkmenistan; UNICEF; 2020.","EOF","2000-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Doctor, Nurse/midwife, Feldsher)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TKM","MNCH_SAB","_T","2021","99.9","0","PCNT","RP","F","Ministry of Health and Medical Industry; 2023","EOF","2000-2022","Y15T49","Unclear definition of the cadres included","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TKM","MNCH_SAB","_T","2022","99.7","0","PCNT","RP","F","Ministry of Health and Medical Industry; 2023","EOF","2000-2022","Y15T49","Unclear definition of the cadres included","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TCA","MNCH_ANC4","_T","2020","93.2","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019-2020","EOF","2020","Y15T49",NA,NA
"TCA","MNCH_SAB","_T","2020","100","0","PCNT","RP","F","Department of Statistics. 2021. Turks & Caicos Islands Multiple Indicator Cluster Survey 2019-2020; Survey Findings Report. Grand Turk; Turks & Caicos Islands: Department of Statistics.","EOF","2020","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TUV","MNCH_ANC4","_T","2020","60.3","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019-2020","EOF","2007-2020","Y15T49",NA,NA
"TUV","MNCH_SAB","_T","2020","99.5","0","PCNT","RP","F","Central Statistics Division. 2021. Tuvalu Multiple Indicator Cluster Survey 2019–2020; Survey Findings Report. Funafuti; Tuvalu: Central Statistics Division.","EOF","2000-2020","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Medical doctor (67.1), nurse/midwife (31.9), auxilliary midwife (0.5))","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TUR","MNCH_ANC4","_T","2018","89.7","0","PCNT","RP","F","Turkey Demographic and Health Survey 2018. Hacettepe University Institute of Population Studies; T.R. Presidency of Turkey Directorate of Strategy and Budget and TÜBİTAK; Ankara; Turkey.","EOF","2003-2018","Y15T49",NA,NA
"TUR","MNCH_SAB","_T","2018","99.2","0","PCNT","RP","F","Turkey Demographic and Health Survey 2018. Hacettepe University Institute of Population Studies; T.R. Presidency of Turkey Directorate of Strategy and Budget and TÜBİTAK; Ankara; Turkey.","EOF","2003-2019","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TUR","MNCH_SAB","_T","2019","97","0","PCNT","RP","F","Sağlık İstatistikleri Yıllığı 2019 Haber Bülteni. [Health Statistics Yearbook 2019 Newsletter]. Ankara: Ministry of Health [Turkey]; 2020 (in Turkish).","EOF","2003-2019","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UNICEF_PROG_REG_GLOBAL","MNCH_ANC4","_T","2018","67.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNICEF_PROG_REG_GLOBAL","MNCH_ANC4","_T","2019","68.2","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNICEF_PROG_REG_GLOBAL","MNCH_ANC4","_T","2020","68.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNICEF_PROG_REG_GLOBAL","MNCH_ANC4","_T","2021","68.9","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNICEF_PROG_REG_GLOBAL","MNCH_ANC4","_T","2022","69.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNICEF_PROG_REG_GLOBAL","MNCH_SAB","_T","2018","82.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_PROG_REG_GLOBAL","MNCH_SAB","_T","2019","83.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_PROG_REG_GLOBAL","MNCH_SAB","_T","2020","83.9","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_PROG_REG_GLOBAL","MNCH_SAB","_T","2021","84.7","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_PROG_REG_GLOBAL","MNCH_SAB","_T","2022","85.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_REP_REG_GLOBAL","MNCH_ANC4","_T","2018","67.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNICEF_REP_REG_GLOBAL","MNCH_ANC4","_T","2019","68.2","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNICEF_REP_REG_GLOBAL","MNCH_ANC4","_T","2020","68.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNICEF_REP_REG_GLOBAL","MNCH_ANC4","_T","2021","68.9","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNICEF_REP_REG_GLOBAL","MNCH_ANC4","_T","2022","69.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNICEF_REP_REG_GLOBAL","MNCH_SAB","_T","2018","82.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_REP_REG_GLOBAL","MNCH_SAB","_T","2019","83.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_REP_REG_GLOBAL","MNCH_SAB","_T","2020","83.9","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_REP_REG_GLOBAL","MNCH_SAB","_T","2021","84.7","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_REP_REG_GLOBAL","MNCH_SAB","_T","2022","85.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UGA","MNCH_ANC4","_T","2018","56.7","0","PCNT","RP","F","Uganda Malaria Indicator Survey 2018-19. Kampala; Uganda; and Rockville; Maryland; USA: NMCD; UBOS; and ICF.","EOF","2001-2018","Y15T49",NA,NA
"UGA","MNCH_SAB","_T","2022","91","0","PCNT","RP","F","Uganda Demographic and Health Survey (UDHS) 2022 Key Findings","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (doctor, nurse, midwife and physician's assistant)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"ARE","MNCH_SAB","_T","2018","99.2","0","PCNT","RP","F","UAE National health survey report 2017-2018. Dubai: Statistics & Research Centre; Ministry of Health & Prevention [United Arab Emirates]; 2018.","EOF","2004-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"ARE","MNCH_SAB","_T","2019","100","0","PCNT","RP","F","Ministry of Health and Prevention","EOF","2004-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"ARE","MNCH_SAB","_T","2020","100","0","PCNT","RP","F","Ministry of Health and Prevention","EOF","2004-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"ARE","MNCH_SAB","_T","2021","100","0","PCNT","RP","F","Ministry of Health and Prevention","EOF","2004-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"ARE","MNCH_SAB","_T","2022","99.9","0","PCNT","RP","F","Ministry of Health and Prevention","EOF","2004-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"TZA","MNCH_ANC4","_T","2022","65.1","0","PCNT","RP","F","Demographic and Health Survey 2022","EOF","2005-2022","Y15T49",NA,NA
"TZA","MNCH_SAB","_T","2022","85","0","PCNT","RP","F","Ministry of Health (MoH) [Tanzania Mainland]; Ministry of Health (MoH) [Zanzibar]; National Bureau of Statistics (NBS); Office of the Chief Government Statistician (OCGS); and ICF. 2023 Tanzania Demographic and Health Survey and Malaria Indicator Survey 2022 Key Indicators Report. Dodoma; Tanzania; and Rockville; Maryland; USA: MoH; NBS; OCGS; and ICF.","EOF","2005-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (doctor/assistant medical officer, clinical officer, assistant clinical officer, nurse/midwife, assistant nurse, MCH aide)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"USA","MNCH_SAB","_T","2018","99.1","0","PCNT","RP","F","Martin JA; Hamilton BE; Osterman MJK; Driscoll AK. Births: Final Data for 2018. National Vital Statistics Reports; vol 68; no 13. Supplemental tables. Table I-4. Hyattsville; MD: National Center for Health Statistics; 2019.","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"USA","MNCH_SAB","_T","2019","99","0","PCNT","RP","F","Martin JA; Hamilton BE; Osterman MJK; Driscoll AK. Births: Final Data for 2019. National Vital Statistics Reports; vol 70 no 2. Hyattsville; MD: National Center for Health Statistics; 2021.","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"USA","MNCH_SAB","_T","2020","99.1","0","PCNT","RP","F","Martin JA; Hamilton BE; Osterman MJK; Driscoll AK. Births: Final Data for 2020. National Vital Statistics Reports; vol 70 no 17. Hyattsville; MD: National Center for Health Statistics; 2022. (Table I-4 available from: https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-17-tables.pdf.)","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"USA","MNCH_SAB","_T","2021","98.6","0","PCNT","RP","F","Osterman MJK; Hamilton BE; Martin JA; Driscoll AK; Valenzuela CP. Births: Final data for 2021. National Vital Statistics Reports; vol 72; no 1. Hyattsville; MD: National Center for Health Statistics; 2023.","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"URY","MNCH_ANC4","_T","2020","96.8","0","PCNT","RP","F","Sistema de Información Perinatal","EOF","2007-2022","Y15T49",NA,"Data downloaded from United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition."
"URY","MNCH_ANC4","_T","2022","97.3","0","PCNT","RP","F","MSP Estadísticas Vitales; 2022","EOF","2007-2022","Y15T49",NA,NA
"URY","MNCH_SAB","_T","2018","100","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2021","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"URY","MNCH_SAB","_T","2019","100","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2021","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"URY","MNCH_SAB","_T","2020","100","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2021","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"URY","MNCH_SAB","_T","2021","100","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 21 September 2023).","EOF","2000-2021","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UZB","MNCH_ANC4","_T","2022","89.5","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2021-2022","EOF","2022","Y15T49",NA,NA
"UZB","MNCH_SAB","_T","2018","100","0","PCNT","RP","F","Country consultation 2019. The global goals. 3.1.2 - Proportion of births attended by skilled health personnel [website]. Uzbekistan; 2019 (http://nsdg.stat.uz/en/databanks/indicator-table?id=3.1.2; accessed 12 February 2020).","EOF","2000-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Obstetrician, gynecologist, midwife, employee in medical organization that have passed knowledge testing)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UZB","MNCH_SAB","_T","2019","100","0","PCNT","RP","F","The State Сommittee of Republic Uzbekistan on statistics 2021. The global goals. 3.1.2 - Proportion of births attended by skilled health personnel [website]. Uzbekistan; 2021 (http://nsdg.stat.uz/en/databanks/indicator-table?id=3.1.2; accessed 30 December 2021).","EOF","2000-2022","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UZB","MNCH_SAB","_T","2020","100","0","PCNT","RP","F","The State Сommittee of Republic Uzbekistan on statistics 2021. The global goals. 3.1.2 - Proportion of births attended by skilled health personnel [website]. Uzbekistan; 2021 (http://nsdg.stat.uz/en/databanks/indicator-table?id=3.1.2; accessed 30 December 2021).","EOF","2000-2022","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UZB","MNCH_SAB","_T","2022","99","0","PCNT","RP","F","State Committee of the Republic of Uzbekistan on Statistics and United Nations Children's Fund (UNICEF). 2022.2021-2022 Uzbekistan Multiple Indicator Cluster Survey; Survey Findings Report. Republic of Uzbekistan;Tashkent: State Committee of the Republic of Uzbekistan on Statistics and United Nations Children's Fund(UNICEF).","EOF","2000-2022","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"VEN","MNCH_SAB","_T","2018","98.7","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2018","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"VNM","MNCH_ANC4","_T","2021","88.2","0","PCNT","RP","F","Viet Nam Sustainable Development Goal on Children and Women Survey 2020-2021 (Key Indicators)","EOF","2002-2021","Y15T49",NA,NA
"VNM","MNCH_SAB","_T","2021","96.1","0","PCNT","RP","F","Viet Nam General Statistics Office and UNICEF. 2021. Viet Nam Sustainable Development Goal on Children and Women Survey 2020-2021; Key Indicators Ha Noi; Viet Nam: General Statistics Office.","EOF","2000-2021","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UNFPA_WCA","MNCH_ANC4","_T","2018","55.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNFPA_WCA","MNCH_ANC4","_T","2019","56.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNFPA_WCA","MNCH_ANC4","_T","2020","57.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNFPA_WCA","MNCH_ANC4","_T","2021","58.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNFPA_WCA","MNCH_ANC4","_T","2022","59.1","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNICEF_WCA","MNCH_ANC4","_T","2018","53.2","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNICEF_WCA","MNCH_ANC4","_T","2019","54","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNICEF_WCA","MNCH_ANC4","_T","2020","54.8","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNICEF_WCA","MNCH_ANC4","_T","2021","55.7","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNICEF_WCA","MNCH_ANC4","_T","2022","56.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNICEF_WCARO","MNCH_ANC4","_T","2018","53.2","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNICEF_WCARO","MNCH_ANC4","_T","2019","54","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNICEF_WCARO","MNCH_ANC4","_T","2020","54.8","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNICEF_WCARO","MNCH_ANC4","_T","2021","55.7","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNICEF_WCARO","MNCH_ANC4","_T","2022","56.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNFPA_WCA","MNCH_SAB","_T","2018","56.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_WCA","MNCH_SAB","_T","2019","58.1","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_WCA","MNCH_SAB","_T","2020","59.7","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_WCA","MNCH_SAB","_T","2021","61.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
